,CID,SID,Solubility_at_pH_7_4,target,Efficacy
799,2741354,26727420,21.4,0,102.594
800,5307056,47204550,15.0,0,130.409
801,1487308,49665881,43.7,0,
802,2837033,47201835,36.5,0,
803,4879883,24839607,46.5,0,
804,955312,47203989,0.3,0,
805,2729703,26727373,5.5,0,
806,18106863,56423625,6.6,0,
807,4151039,51087814,1.1,0,
808,9592818,49665271,45.0,0,
809,24761832,49677156,0.3,0,101.956
810,1899839,49725543,30.5,0,
811,3455851,26658340,50.7,0,
812,5303059,47200322,36.9,0,111.665
813,2522599,49666372,22.4,0,
814,9641621,24828834,5.2,0,
815,6458857,49724575,44.3,0,
816,5038463,49679533,47.9,0,
817,725576,49671463,24.8,0,
818,1632358,17415997,1.4,0,
819,2433674,24829689,44.9,0,
820,12316824,49666339,43.8,0,
821,2735920,26727032,30.6,0,
822,5711013,26660171,27.1,0,
823,5331963,24810213,5.1,0,
824,945686,26671670,7.5,0,
825,2476521,49729730,45.3,0,
826,9641210,24836546,3.8,0,
827,4875701,24839563,47.9,0,
828,1429569,49642034,32.2,0,
829,2382570,24828050,12.9,0,
830,7926212,57260317,46.3,0,
831,135650471,26726146,1.4,0,
832,19583172,57261362,16.7,0,
833,2636923,49822189,15.7,0,
834,135472723,24811237,34.3,0,
835,8814115,49679927,2.2,0,
836,24790701,49719128,38.3,0,
837,1572934,24793083,9.3,0,
838,698763,24781694,0.7,0,
839,2362895,24831495,41.6,0,
840,3569800,49666079,14.2,0,
841,3362327,24821612,35.1,0,
842,5295920,49815777,46.9,0,
843,950199,24808763,41.9,0,
844,9566280,49671672,39.4,0,
845,6485210,49679044,40.9,0,
846,2461611,24829853,33.8,0,
847,7502691,24816190,0.4,0,
848,3371205,49717357,45.7,0,165.095
849,4837304,49822548,16.7,0,
850,2731872,49671883,2.9,0,115.784
851,8070745,49647747,10.4,0,
852,830775,47203441,0.3,0,
853,5929780,26664034,1.3,0,58.0942
854,1204268,49645296,1.8,0,
855,2081314,24829485,6.0,0,
856,9633859,26665732,0.2,0,
857,16681798,26659133,39.0,0,
858,9660657,26671121,47.8,0,
859,5673862,24832607,39.4,0,
860,3803060,24819244,21.8,0,
861,227307,26731794,39.6,0,
862,135675953,49674245,16.9,0,
863,4882124,24836201,48.8,0,
864,2908152,49737220,44.8,0,
865,54686494,26670884,23.0,0,
866,1519141,24808280,31.7,0,
867,2963258,24785744,45.4,0,
868,586414,26662264,49.3,0,
869,2449503,49671319,37.5,0,
870,22551557,49679521,0.9,0,
871,617017,49670920,19.3,0,
872,9614815,49676197,0.2,0,
873,2412097,24825622,44.0,0,
874,4079675,24831899,29.6,0,
875,970515,49827407,43.8,0,22.0
876,5708114,26658900,41.3,0,
877,2739506,26727424,5.6,0,
878,2010659,26663924,0.6,0,110.894
879,4919427,47203225,52.4,0,
880,18111967,49822249,34.6,0,54.7874
881,7808320,49823172,4.1,0,
882,1088982,49642091,37.5,0,
883,2737457,26726429,35.1,0,95.3434
884,19293679,57258131,36.6,0,
885,2399528,24834692,35.4,0,111.534
886,2775088,26730934,33.5,0,
887,2964583,47197603,38.5,0,
888,3158334,49733099,2.9,0,
889,2740667,26727162,1.4,0,249.934
890,2840974,47198531,0.5,0,
891,3895296,49675455,31.1,0,
892,16302467,57259083,45.1,0,
893,2087618,24832193,4.4,0,
894,2433509,24827322,42.5,0,
895,2937908,24798093,39.9,0,
896,1304447,47202316,0.3,0,
897,952362,24795647,48.7,0,26.3333
898,24687520,49818220,50.3,0,25.8348
899,9592581,24808924,50.9,0,123.292
900,2707498,24839613,12.4,0,64.5697
901,2737885,26730604,0.2,0,42.4647
902,2532110,24832470,43.0,0,48.0556
903,3768856,47201371,48.3,0,
904,1504631,24811523,39.1,0,22.6659
905,4245294,24836626,35.3,0,47.8129
906,781001,26661353,41.9,0,
907,6876214,49825785,0.4,0,
908,2789695,49670094,42.9,0,
909,930129,26663823,0.2,0,
910,938228,26661486,2.3,0,
911,719590,47203155,10.4,0,
912,788868,49678934,34.8,0,
913,4350077,24819082,47.9,0,
914,6114,855729,29.4,0,
915,9666785,26661273,32.8,0,
916,868477,47199353,36.3,0,
917,4110790,49669219,50.5,0,
918,2313146,24826224,41.6,0,
919,1359161,24788898,53.5,0,
920,5058947,49666819,48.8,0,
921,2954956,49823786,10.3,0,
922,2920169,47203791,46.1,0,
923,4859100,26659048,0.3,0,68.0029
924,3218763,49643964,20.3,0,
925,1973958,26669309,45.0,0,
926,5173579,24789140,45.6,0,69.1186
927,851216,24796338,0.6,0,
928,2511803,24835613,33.8,0,
929,2931040,24793554,48.7,0,
930,23724001,47199960,37.7,0,
931,2456517,57261909,43.7,0,
932,875986,47196792,1.0,0,
933,2476167,24830517,39.5,0,
934,2896696,24808966,26.9,0,114.958
935,714766,24780708,48.5,0,
936,2120468,26657729,0.5,0,
937,3161732,49727839,48.4,0,
938,1225785,49821852,0.8,0,45.6968
939,4153654,49668028,0.2,0,
940,700633,47198021,49.5,0,23.4563
941,9616977,26726213,35.5,0,
942,2958916,24793969,44.0,0,
943,5333447,47198485,0.3,0,
944,24415,56320465,25.2,0,
945,17584783,49645820,35.2,0,
946,3124170,24801071,53.1,0,
947,2392497,24839319,42.1,0,111.093
948,767348,24797686,32.7,0,75.6236
949,26500901,74373797,40.2,0,
950,2886635,24807044,29.5,0,
951,944146,26663738,45.8,0,
952,24818450,49823502,2.9,0,57.9947
953,1566650,26658561,4.6,0,
954,6470895,49817047,32.1,0,
955,3242896,24838348,3.5,0,81.2461
956,4826074,49676643,47.9,0,
957,281048,49643811,13.0,0,
958,1996910,49648191,0.4,0,
959,3351631,26662712,51.1,0,
960,6497554,49729126,47.2,0,
961,1490272,49666344,3.3,0,
962,2738666,49671255,47.8,0,
963,9583362,26727547,6.6,0,
964,742904,49669076,47.1,0,
965,949386,24805774,36.7,0,
966,728884,49670394,45.7,0,52.1787
967,135693229,49729702,8.8,0,
968,2730105,26727821,0.7,0,71.1771
969,9557726,26725946,4.3,0,
970,893667,24804382,7.4,0,
971,778148,49727193,51.4,0,
972,4581953,24816747,16.8,0,
973,16298154,57261471,6.0,0,
974,6904086,49675975,2.7,0,
975,16193473,24811969,22.6,0,
976,2820938,26728575,1.4,0,
977,3175643,49665312,19.6,0,
978,23724238,47201377,43.5,0,124.427
979,2117377,24825048,49.7,0,
980,14449731,49827877,34.7,0,
981,8194517,49680918,39.5,0,127.158
982,2812988,26731031,23.0,0,64.2261
983,6049729,26663911,0.3,0,
984,3744223,26665494,12.0,0,
985,3145958,24802781,43.4,0,
986,893282,47197888,50.4,0,
987,2974992,47195761,1.3,0,
988,2708665,56318009,46.1,0,
989,2967955,47196993,45.0,0,82.4772
990,2815680,26730020,29.2,0,
991,6456987,49678878,44.7,0,
992,4920966,24783445,1.3,0,61.6057
993,677339,24832894,16.5,0,
994,9583775,26730279,0.1,0,
995,2992621,49669517,0.7,0,
996,16310978,57267770,4.9,0,
997,1961175,26664060,9.2,0,88.961
998,1223798,49824469,2.9,0,96.9168
999,697580,24801632,48.7,0,
1000,704763,49666999,0.2,0,
1001,135643261,47201773,6.8,0,
1002,6469137,49816745,43.4,0,
1003,9587422,24796199,42.3,0,
1004,1818626,47199148,0.4,0,
1005,2336883,49674904,44.6,0,
1006,6492239,49679019,3.8,0,
1007,809174,49730047,37.7,0,
1008,3929628,24809802,35.8,0,
1009,939623,26664188,45.2,0,
1010,2738953,26730637,10.2,0,
1011,1201946,24783627,28.6,0,
1012,2902491,49670742,18.2,0,
1013,2983402,26662622,21.2,0,
1014,9563385,49827106,23.2,0,
1015,1481306,49666191,44.7,0,
1016,711286,49644447,23.7,0,91.4355
1017,17379694,49823421,3.7,0,
1018,971017,24793045,41.9,0,
1019,9646548,24826137,43.6,0,48.1821
1020,4881286,24832042,42.4,0,
1021,6624492,49669650,42.5,0,
1022,709326,24804498,45.1,0,
1023,2335942,26658309,0.7,0,
1024,669150,47201351,38.0,0,
1025,24980408,56318585,48.5,0,91.2202
1026,1583573,47202444,6.8,0,
1027,20868637,49669979,0.8,0,
1028,4062939,24812171,3.5,0,
1029,135656272,49647107,2.1,0,111.92
1030,687260,24827057,24.2,0,81.1067
1031,923821,47203935,25.9,0,64.8892
1032,2233239,24793922,51.5,0,
1033,16237745,49649366,21.4,0,
1034,2322146,24836156,43.0,0,
1035,748159,49668397,8.5,0,
1036,8534185,49675413,13.3,0,97.6102
1037,22514436,49721410,12.4,0,
1038,1415185,26663257,6.6,0,
1039,601309,24782137,39.0,0,
1040,2106735,24825122,10.8,0,
1041,738183,49643169,0.2,0,
1042,24818438,49823481,45.3,0,
1043,8444513,49827189,3.8,0,
1044,22514433,49721532,21.6,0,
1045,2328600,26661189,7.6,0,
1046,2562796,57259063,8.2,0,
1047,2066478,26666517,24.0,0,64.3969
1048,1298199,24796300,0.3,0,
1049,7597271,49680276,0.3,0,
1050,2740175,49671995,41.7,0,
1051,6874504,50085884,37.4,0,82.0303
1052,940102,49667007,47.0,0,
1053,735923,26669713,29.0,0,
1054,5058790,24813651,48.5,0,
1055,3151131,49679301,32.3,0,
1056,2426608,26657540,17.7,0,
1057,2800541,26729010,5.0,0,
1058,1122474,24803781,0.3,0,
1059,2767989,24820283,42.8,0,
1060,779646,49817229,1.8,0,56.4624
1061,856280,24801110,1.7,0,
1062,2766018,24819772,45.7,0,
1063,9583079,26728167,3.7,0,51.6065
1064,24818155,49820788,0.9,0,
1065,2812186,26726980,36.9,0,
1066,1864418,26664067,0.3,0,
1067,1470430,49733243,41.2,0,
1068,9622548,26661626,36.6,0,
1069,1993228,26663039,0.3,0,
1070,3456290,26662457,23.7,0,
1071,2989330,47199370,3.9,0,
1072,2812836,26730997,49.1,0,
1073,9504742,57259807,18.3,0,
1074,801421,24793848,36.2,0,
1075,401582,49641614,0.3,0,42.9665
1076,24761440,49669195,44.8,0,80.9899
1077,20869534,49679552,2.3,0,
1078,1331912,24797533,44.9,0,
1079,2866981,24822527,48.1,0,
1080,2729501,49672074,1.9,0,95.9894
1081,972529,24794541,0.8,0,
1082,2967742,24785842,41.7,0,
1083,7599545,49676763,5.6,0,107.347
1084,16810448,49676561,44.8,0,
1085,9634938,26665761,53.3,0,
1086,739997,49667268,46.4,0,
1087,833220,49825778,2.9,0,
1088,3221398,49678703,45.9,0,
1089,685830,49733225,50.7,0,
1090,4411508,24783056,37.4,0,
1091,310860,47203287,17.9,0,
1092,667562,24802048,28.4,0,
1093,857634,49644208,0.4,0,
1094,1511773,49736383,43.6,0,
1095,2235553,24795441,0.9,0,
1096,4652039,24825634,13.1,0,
1097,6468205,49826951,4.6,0,
1098,2745540,26729845,11.7,0,
1099,2816848,26728252,0.4,0,
1100,4880320,24832699,54.9,0,
1101,16682431,26665386,41.5,0,
1102,2093866,24835528,9.3,0,
1103,5082266,24813974,1.4,0,
1104,4878390,24836224,6.5,0,
1105,565567,24801566,41.3,0,87.018
1106,737135,24827848,13.1,0,
1107,3348632,49671831,35.5,0,
1108,16196142,24829314,46.1,0,34.0577
1109,2814853,26728294,1.0,0,52.627
1110,624716,24785539,2.1,0,
1111,1489242,24818700,32.7,0,
1112,2232920,24793938,37.0,0,82.0095
1113,2741126,26729799,0.9,0,
1114,2544910,24826347,17.9,0,
1115,9580888,26728993,48.2,0,
1116,717993,26660049,28.1,0,
1117,24748005,49649504,40.9,0,
1118,6473527,49728055,49.0,0,
1119,826227,24804312,37.4,0,
1120,2810933,26726516,40.9,0,
1121,4918879,24787453,0.6,0,
1122,974264,47197268,35.3,0,
1123,3924529,26658203,1.5,0,
1124,783789,47197993,35.5,0,130.099
1125,5016616,49667701,0.4,0,46.9783
1126,1417831,26671551,0.9,0,
1127,4072852,24814298,53.2,0,
1128,3529980,24824722,4.1,0,
1129,16013984,49721920,46.6,0,
1130,1257793,24796513,1.3,0,54.598
1131,755255,24809721,44.1,0,
1132,2365885,49724790,39.6,0,
1133,4961822,24835144,32.1,0,
1134,135516090,49734213,46.4,0,
1135,2766375,24819170,23.6,0,
1136,2806293,26731662,1.0,0,
1137,695178,49643936,32.7,0,
1138,847091,49643381,40.7,0,
1139,8765246,57256282,16.4,0,
1140,2959331,24794348,4.8,0,
1141,17332688,47204555,40.0,0,
1142,2110572,49674652,1.0,0,46.6413
1143,2046490,26725900,38.2,0,
1144,557424,26728814,11.5,0,
1145,2786,50085848,63.7,0,
1146,2826639,26731553,23.1,0,
1147,4637210,24827610,41.2,0,80.2268
1148,720106,24801741,45.8,0,
1149,2529430,24808633,30.6,0,
1150,3732306,26664003,6.3,0,
1151,135561643,49676614,46.8,0,143.425
1152,4851769,49674171,11.6,0,
1153,2467378,24827250,44.6,0,
1154,715060,49730499,47.1,0,
1155,1246443,49827176,0.6,0,
1156,859267,24809020,0.2,0,
1157,6499841,49679113,43.4,0,
1158,970517,24793722,7.8,0,
1159,916838,57262984,46.1,0,
1160,9613304,49666471,3.1,0,
1161,1043257,49645158,51.5,0,
1162,6470685,49816910,48.4,0,36.8892
1163,6457485,49640695,41.3,0,
1164,2796183,26727971,40.1,0,51.5122
1165,1834491,49648297,55.0,0,
1166,4284691,24816204,1.4,0,
1167,804288,49725523,48.1,0,
1168,1091647,49727116,0.4,0,
1169,679570,47200996,0.4,0,
1170,739973,49644251,49.9,0,
1171,885815,47198308,32.9,0,
1172,24791845,49722175,47.1,0,
1173,20889991,49720755,47.6,0,
1174,2462551,49673879,11.9,0,121.85
1175,2322794,26657559,38.1,0,53.5247
1176,2958444,47196655,0.2,0,
1177,9625440,26671591,1.5,0,
1178,3213479,24804304,25.9,0,
1179,2391741,49673761,44.3,0,
1180,24793462,49733942,41.9,0,
1181,749377,26660805,41.8,0,68.2006
1182,2986253,49727968,44.6,0,
1183,2307277,49673975,40.1,0,106.783
1184,15989752,49668963,0.1,0,
1185,9620553,24829674,1.4,0,121.684
1186,7759315,57265477,44.6,0,116.383
1187,4035077,47201922,18.1,0,64.4255
1188,16190435,24798764,43.0,0,68.5193
1189,6906923,24831613,35.3,0,
1190,5713997,26728605,3.0,0,55.3091
1191,2754492,24810845,31.6,0,
1192,3224947,49733236,43.3,0,
1193,2552529,57259567,8.7,0,39.8243
1194,1474861,49666208,10.1,0,
1195,5080344,49670780,45.7,0,
1196,259819,26729718,22.1,0,62.1467
1197,4727592,47203576,22.7,0,
1198,4994275,26725645,11.3,0,
1199,42601208,74373744,20.6,0,
1200,2812051,26726470,41.8,0,63.6083
1201,4604925,24826984,34.1,0,
1202,2151952,24816536,47.5,0,
1203,16193992,24813338,41.6,0,71.3576
1204,1399461,49646925,0.4,0,23.646
1205,2450594,24832051,51.4,0,
1206,734031,47203506,9.4,0,
1207,6619965,49649071,0.6,0,
1208,2087469,24832241,40.9,0,
1209,6298791,24817967,39.0,0,
1210,9556830,24806189,2.3,0,
1211,766791,24822022,0.7,0,
1212,9680858,49674121,13.9,0,152.136
1213,3217749,24801628,45.4,0,
1214,2847907,49642515,13.5,0,
1215,670543,24780407,33.5,0,
1216,2710694,49817831,52.4,0,61.3079
1217,24792337,49725769,36.1,0,
1218,716758,49668478,23.9,0,
1219,5370111,26731461,14.4,0,
1220,7454979,49669361,0.6,0,
1221,2376915,49677017,10.5,0,
1222,16195003,24816787,0.4,0,
1223,950488,26665450,3.4,0,
1224,22553945,49670550,47.9,0,
1225,4553038,26659271,51.5,0,95.9912
1226,858923,49678469,37.1,0,
1227,5395241,24803253,0.4,0,
1228,6485394,24809871,28.2,0,71.3138
1229,703899,24806366,40.8,0,116.322
1230,2813100,26730064,44.4,0,84.7083
1231,915922,24781941,45.6,0,
1232,135520002,24836630,35.8,0,
1233,971201,49726573,47.2,0,37.8094
1234,3181429,49727358,52.2,0,132.183
1235,4085893,49680137,33.4,0,
1236,2812964,49672147,0.3,0,
1237,1244301,49827404,1.5,0,44.4478
1238,5296029,24781364,2.2,0,
1239,17174290,49827841,39.0,0,
1240,2563474,24834810,4.1,0,
1241,2732049,26729066,34.7,0,
1242,24746944,49643116,51.4,0,
1243,2026560,26662163,52.8,0,
1244,776606,24782749,1.6,0,140.864
1245,3828937,49648360,24.0,0,
1246,9660627,26666168,0.7,0,
1247,324436,24820178,23.6,0,
1248,27816,24828161,17.8,0,
1249,6464952,47198984,38.0,0,
1250,3669487,24834328,34.1,0,
1251,5702161,26732605,57.6,0,
1252,796649,47198223,40.4,0,
1253,2811730,49672271,5.7,0,
1254,2897836,49816425,41.3,0,78.8063
1255,798645,47197168,2.5,0,
1256,2533538,57267615,33.0,0,
1257,16292246,49673080,2.1,0,90.026
1258,3192028,24808732,34.7,0,
1259,11839529,47195732,30.2,0,
1260,534265,24779133,32.6,0,
1261,6152546,26658215,44.6,0,78.7068
1262,913166,24784504,37.1,0,
1263,5042475,17386372,1.3,0,66.5183
1264,2814935,26728859,15.6,0,
1265,4178428,24825572,45.8,0,
1266,4794181,49676917,1.2,0,
1267,860112,49829404,38.3,0,
1268,24819453,49826845,2.8,0,
1269,4266993,24821782,33.8,0,
1270,135479805,49668605,12.3,0,
1271,2258010,24789453,47.9,0,
1272,5297391,49649730,34.4,0,
1273,17096043,49722393,43.5,0,
1274,6470487,49827787,40.4,0,58.7077
1275,2742366,26727349,0.8,0,
1276,6461363,49679222,32.9,0,
1277,16283470,49672703,43.9,0,
1278,16188468,24784511,51.5,0,
1279,6401093,49669081,47.8,0,96.5626
1280,5724077,47199377,1.2,0,
1281,1485826,49666474,46.4,0,
1282,16187930,24782680,42.2,0,
1283,2732927,26730589,27.6,0,
1284,20913550,49649127,10.7,0,
1285,1245444,24794779,4.5,0,
1286,1862355,26725936,0.6,0,81.7604
1287,2394592,24841347,0.8,0,
1288,5694222,24835013,51.8,0,46.1094
1289,2450951,24827533,46.9,0,
1290,16682140,26660777,49.6,0,
1291,1241231,24836707,52.6,0,
1292,4904700,49648745,49.1,0,118.591
1293,930590,26666628,0.5,0,
1294,2964279,47197122,0.8,0,
1295,25237221,49823545,1.7,0,37.0067
1296,5193720,49676265,43.2,0,
1297,3055901,24779107,16.2,0,
1298,3355773,49667070,30.8,0,
1299,918667,49727200,5.9,0,
1300,2813901,50085545,52.6,0,
1301,4191572,49669908,1.6,0,
1302,4790937,24832040,2.1,0,
1303,16187288,24780269,4.7,0,
1304,6871278,47195229,1.0,0,
1305,3335490,24787401,43.4,0,
1306,2672624,24827065,46.9,0,
1307,18113463,49827632,6.8,0,
1308,3153456,47204650,6.3,0,
1309,24978909,56315226,47.7,0,
1310,3133237,49644048,37.1,0,86.6176
1311,2818540,26731533,4.1,0,
1312,8246922,49674377,0.9,0,
1313,3227640,24808265,42.7,0,
1314,2964652,24793136,43.4,0,
1315,25162449,57258414,47.9,0,
1316,2852936,49647054,0.2,0,
1317,965838,24786840,0.6,0,
1318,2820495,26728940,0.4,0,
1319,2877039,47198113,40.8,0,58.1478
1320,2099761,24825237,48.2,0,
1321,2732654,26731672,0.4,0,
1322,3742567,49648071,0.2,0,
1323,22332063,49671190,16.8,0,
1324,11957454,56463328,43.8,0,53.0475
1325,2996936,24803943,52.6,0,
1326,135651813,49667157,5.1,0,
1327,6902535,49677243,6.0,0,
1328,2937005,24795867,27.7,0,
1329,3438279,57264457,37.4,0,
1330,2095906,26670069,52.3,0,
1331,2788317,47204706,3.8,0,
1332,866087,49643498,6.2,0,
1333,9566429,26727725,0.3,0,
1334,6501425,49681006,0.8,0,
1335,3733052,47198447,44.2,0,
1336,135472734,24811650,34.4,0,
1337,1511241,24808331,45.4,0,
1338,94574,49672385,24.8,0,
1339,2174265,24806405,16.1,0,
1340,3279581,24790375,42.9,0,
1341,822460,26667307,47.3,0,
1342,5713978,49672017,6.0,0,49.6723
1343,847131,49644742,42.4,0,
1344,1472870,24819252,22.2,0,
1345,2093783,57261029,47.2,0,
1346,2988570,49678874,49.1,0,
1347,2436542,24837455,46.7,0,
1348,9361949,57260196,47.8,0,
1349,1587717,24793475,34.9,0,
1350,7208982,49678070,2.0,0,
1351,731309,49641874,47.2,0,
1352,3493224,24827415,48.2,0,
1353,2118006,49673486,3.0,0,
1354,230606,49673910,44.9,0,173.38
1355,2952083,24809893,32.0,0,
1356,2360342,24827228,30.2,0,
1357,4827667,49677149,38.2,0,
1358,9464247,57261613,45.5,0,
1359,2772432,24803395,37.5,0,
1360,9584507,26730869,18.1,0,
1361,24793362,49733228,39.1,0,
1362,908388,24809952,51.5,0,
1363,894409,49641350,50.2,0,
1364,4786288,49677145,40.5,0,
1365,9595057,24808873,36.1,0,
1366,2813573,26728920,0.4,0,
1367,970505,24793388,39.7,0,
1368,3467954,49680886,35.6,0,
1369,876549,24832053,39.1,0,
1370,9583312,26727537,2.1,0,58.6741
1371,2747026,26728534,1.1,0,
1372,975641,49818960,0.7,0,
1373,2956154,49824225,2.2,0,
1374,3387885,26662610,37.7,0,
1375,16337197,49828805,40.1,0,
1376,3356561,49667700,8.9,0,
1377,1098330,49641454,42.0,0,
1378,863202,49823268,39.6,0,61.1807
1379,3155281,24804799,50.7,0,
1380,6471593,47203269,34.8,0,103.046
1381,2911591,49646747,42.9,0,
1382,855989,47203928,1.1,0,
1383,5098079,24816145,1.5,0,
1384,752757,26669532,39.1,0,
1385,3156259,24809285,47.2,0,
1386,711101,26659858,41.9,0,46.7732
1387,3113748,24822433,42.2,0,
1388,924600,47203951,37.1,0,62.1656
1389,2987008,49737415,6.1,0,
1390,20181679,49826018,5.2,0,
1391,707079,49665191,6.4,0,
1392,2469681,49675941,10.1,0,
1393,732537,24834659,42.3,0,
1394,841495,24809699,0.4,0,
1395,23607722,49669639,4.8,0,
1396,2738268,49671325,46.1,0,
1397,786536,49642760,46.6,0,
1398,4595327,49669680,7.2,0,
1399,9580814,26729099,34.3,0,
1400,135464595,47202681,27.5,0,
1401,3093516,24808270,29.3,0,
1402,3132754,47202745,15.5,0,
1403,7207506,49678261,0.7,0,
1404,4841591,24831659,7.0,0,37.9552
1405,135472704,24810634,22.1,0,
1406,1505942,24787456,15.1,0,48.7016
1407,726637,49819402,46.7,0,
1408,2469161,24826113,0.7,0,
1409,25163519,57268197,42.4,0,
1410,3105008,24807832,45.6,0,
1411,16195663,24824209,37.2,0,
1412,16243140,49675161,49.3,0,
1413,889893,24787644,40.9,0,
1414,2455927,57266205,39.1,0,51.7765
1415,20262,24813376,33.8,0,
1416,4067705,24810446,0.8,0,
1417,1392231,26662549,30.9,0,
1418,4287634,49825789,52.1,0,41.3577
1419,24792378,49727069,9.3,0,
1420,684607,24827378,39.5,0,
1421,709284,24785144,38.1,0,
1422,5344850,24792173,0.7,0,74.4294
1423,1099822,49641336,37.4,0,
1424,678642,49640901,3.1,0,
1425,2801918,49671508,50.6,0,
1426,1490816,49648998,25.7,0,
1427,748627,26663822,0.2,0,
1428,222281,24836453,0.8,0,
1429,2561374,26657686,17.7,0,
1430,5336606,26659164,2.7,0,
1431,23603420,49649775,44.5,0,
1432,776691,49678667,38.2,0,
1433,2740856,49671802,43.1,0,
1434,1451308,49678443,40.3,0,
1435,2435182,49672027,22.5,0,
1436,2745315,26729261,0.3,0,
1437,975481,49723499,2.2,0,48.0834
1438,4174965,49827409,37.2,0,
1439,9904319,47196083,44.3,0,
1440,3991385,24826983,6.6,0,
1441,7422517,49676731,0.7,0,
1442,25162127,57258011,43.1,0,
1443,5107198,24837958,30.2,0,
1444,3760306,49646397,47.6,0,
1445,718718,24795822,0.3,0,
1446,4686628,24788437,49.1,0,
1447,20854937,49669100,35.8,0,
1448,6466029,47199037,19.8,0,
1449,5099319,49680863,45.8,0,
1450,794433,24801533,41.5,0,
1451,2370247,57255540,37.5,0,120.578
1452,879640,49640832,28.1,0,
1453,616082,24811369,1.9,0,
1454,734792,49672831,9.2,0,
1455,3664664,24816888,2.9,0,
1456,2961148,24788953,47.7,0,
1457,1489235,24817887,31.0,0,
1458,9626367,24822769,48.0,0,
1459,8085718,49649040,41.2,0,58.5932
1460,20884960,49649676,3.8,0,
1461,991048,49821236,54.2,0,
1462,2365419,49675766,6.4,0,
1463,2711802,56321730,33.5,0,
1464,2736210,24780209,27.6,0,187.682
1465,2738482,26731093,57.7,0,
1466,1244060,49732169,30.7,0,
1467,5890581,49677711,22.2,0,
1468,701019,49669749,6.8,0,
1469,17579955,49648778,38.9,0,
1470,2053611,47199997,1.9,0,
1471,9591587,49729922,1.1,0,
1472,2469104,24826565,0.2,0,
1473,1096740,24822544,13.1,0,
1474,223735,49641708,34.1,0,
1475,6465161,49825628,3.2,0,
1476,5020597,24835012,2.5,0,
1477,2836217,47198886,8.3,0,
1478,3844861,24822289,0.9,0,
1479,2193150,47200739,2.2,0,
1480,399616,47199753,2.2,0,
1481,799698,24805605,28.6,0,
1482,2991856,47199719,33.5,0,
1483,785885,49644649,2.9,0,80.7177
1484,4838964,24824717,2.6,0,
1485,6056260,47200713,38.3,0,
1486,1108329,49646608,31.6,0,
1487,785133,47202547,33.7,0,
1488,2732477,49671789,42.9,0,
1489,6485768,49726026,48.5,0,93.449
1490,721309,47204053,15.3,0,
1491,4844974,49675791,4.2,0,
1492,1477776,24819264,30.3,0,
1493,2860352,47201959,0.7,0,
1494,748793,47204446,0.3,0,
1495,796808,47198200,1.0,0,101.965
